tin;year;revenue;expenditure
5904357444;2019;2.4396E7;2.3286E7
5904357444;2020;3.2741E7;3.2351E7
5904357444;2021;4.7827E7;4.7297E7
5904357444;2022;6.8472E7;6.7812E7
5904359191;2022;0.0;0.0
5904365036;2018;193000.0;309000.0
5904365036;2019;2976000.0;2933000.0
5904365036;2020;3168000.0;3082000.0
5904365036;2021;6857000.0;6594000.0
5904365036;2022;6535000.0;6247000.0
5904370220;2020;0.0;0.0
5904370220;2021;1115000.0;579000.0
5904370220;2022;1164000.0;1117000.0
5904371488;2019;0.0;0.0
5904371488;2020;0.0;0.0
5904371488;2021;0.0;0.0
5904372467;2019;1.5601E7;1.5507E7
5904372467;2020;1.0855E7;1.078E7
5904372467;2021;1.3967E7;1.3264E7
5904372467;2022;9310000.0;9235000.0
5904372516;2019;366000.0;345000.0
5904372516;2020;0.0;0.0
5904372516;2021;0.0;0.0
5904372516;2022;0.0;0.0
5904372805;2019;0.0;0.0
5904372805;2020;12000.0;1000.0
5904372805;2021;0.0;0.0
5904379913;2020;4533000.0;4689000.0
5904379913;2021;3585000.0;3537000.0
5904379913;2022;1.58E7;1.4114E7
5904380115;2020;1.2286E7;1.2275E7
5904387230;2021;7005000.0;9927000.0
5904387230;2022;1.5032E7;1.4325E7
5904398137;2021;0.0;0.0
5904401252;2022;1095000.0;4873000.0
5904402175;2022;1447000.0;1398000.0
5904402714;2022;0.0;2000.0
5904641938;2018;3999000.0;3564000.0
5904647584;2018;467000.0;490000.0
5904647584;2019;137000.0;140000.0
5904647584;2020;411000.0;392000.0
5904647584;2021;363000.0;383000.0
5904647584;2022;0.0;17000.0
5904650273;2018;1.3578E7;1.2831E7
5904650273;2019;2.2865E7;1.7699E7
5904650273;2020;2.1989E7;1.4E7
5904650273;2021;1.822E7;1.5178E7
5904650273;2022;1.1126E7;1.0481E7
5904653059;2018;2.42474E8;2.34436E8
5904653059;2019;2.64848992E8;2.48264E8
5904653059;2020;2.92196E8;2.75163008E8
5904653059;2021;3.52452E8;3.23544E8
5904653059;2022;3.94835008E8;3.43921984E8
5905013414;2018;813000.0;896000.0
5905013414;2019;810000.0;777000.0
5905013414;2020;655000.0;1061000.0
5905013414;2021;569000.0;696000.0
5905013414;2022;213000.0;658000.0
5905014217;2018;1.6993E7;9250000.0
5905014217;2019;1.5693E7;1.1109E7
5905014217;2020;1.396E7;1.0171E7
5905014217;2021;1.4891E7;1.0338E7
5905014217;2022;6.8944E7;1.4043E7
5905024110;2018;5662000.0;5861000.0
5905026043;2018;1116000.0;1006000.0
5905026043;2019;972000.0;956000.0
5905026043;2020;1203000.0;1073000.0
5905026043;2021;2079000.0;1910000.0
5905026043;2022;5292000.0;5156000.0
5905029929;2018;0.0;89000.0
5905029929;2020;0.0;0.0
5905029929;2021;0.0;0.0
5905029929;2022;0.0;0.0
5905036080;2018;391000.0;423000.0
5905036080;2019;190000.0;329000.0
5905036080;2020;126000.0;270000.0
5905036080;2021;883000.0;1191000.0
5905036080;2022;1153000.0;1473000.0
5905047501;2018;5.3675E7;4.9651E7
5905047501;2019;4.6879E7;3.7234E7
5905047501;2020;4.0074E7;3.7167E7
5905047501;2021;4.416E7;3.7083E7
5905047501;2022;1.08596E8;8.5938E7
5905056880;2018;406000.0;402000.0
5905056880;2019;399000.0;355000.0
5905056880;2020;396000.0;410000.0
5905056880;2021;198000.0;177000.0
5905056880;2022;541000.0;538000.0
5905059930;2019;1561000.0;1298000.0
5905059930;2020;0.0;0.0
5905059930;2021;0.0;0.0
5905059930;2022;0.0;0.0
5905060742;2019;1266000.0;1532000.0
5905060742;2020;1.5446E7;1.66E7
5905060742;2021;1.3952E7;1.3091E7
5905060742;2022;2.0346E7;1.9135E7
5905063912;2020;0.0;0.0
5905063912;2021;0.0;0.0
5905063912;2022;0.0;0.0
5905064987;2020;0.0;0.0
5905064987;2021;112000.0;100000.0
5905064987;2022;0.0;0.0
5905067219;2021;0.0;176000.0
5905067716;2021;1347000.0;158000.0
5905071695;2022;0.0;0.0
5905223098;2019;5380000.0;5246000.0
5905223098;2020;3587000.0;3367000.0
5905223098;2021;0.0;0.0
5905223098;2022;0.0;0.0
5905223612;2018;6439000.0;6571000.0
5905242848;2018;5774000.0;5682000.0
5905242848;2019;6140000.0;6091000.0
5905242848;2020;3061000.0;3061000.0
5905242848;2021;1594000.0;1583000.0
5905242848;2022;859000.0;860000.0
5905243489;2018;1.4171E7;1.2657E7
5905243489;2019;1.322E7;1.2267E7
5905243489;2020;1.0508E7;9453000.0
5905243489;2021;8300000.0;8830000.0
5905243489;2022;8111000.0;7394000.0
5905258750;2018;75000.0;352000.0
5905258750;2019;0.0;0.0
5905258750;2020;0.0;0.0
5905258750;2021;2338000.0;5888000.0
5905269039;2018;5487000.0;5817000.0
5905269039;2019;0.0;5000.0
5905269039;2020;0.0;0.0
5905269039;2021;0.0;0.0
5905269039;2022;0.0;0.0
5905269078;2018;4272000.0;4601000.0
5905271567;2018;0.0;0.0
5905274455;2018;1708000.0;1621000.0
5905274455;2019;577000.0;549000.0
5905274455;2020;776000.0;733000.0
5905274455;2021;1085000.0;837000.0
5905274455;2022;2562000.0;1527000.0
5905276639;2018;4532000.0;4294000.0
5905276639;2019;4165000.0;3973000.0
5905276639;2020;888000.0;888000.0
5905276639;2021;4926000.0;4926000.0
5905276639;2022;5668000.0;5668000.0
5905279213;2018;4.3455E7;2.3878E7
5905279213;2019;3.396E7;2.9195E7
5905279213;2020;2.8435E7;2.6194E7
5905279213;2021;3.0314E7;2.6315E7
5905279213;2022;4.6033E7;3.9012E7
5905297290;2018;2068000.0;1841000.0
5905297290;2019;1782.0;1641.0
5905297290;2020;4895000.0;4542000.0
5905297290;2021;5153000.0;4728000.0
5905297290;2022;4086000.0;3459000.0
5905300578;2018;393000.0;366000.0
5905300578;2019;298000.0;264000.0
5905300578;2020;349000.0;440000.0
5905300715;2018;566000.0;510000.0
5905300715;2019;353000.0;370000.0
5905300715;2020;529000.0;776000.0
5905300715;2021;203000.0;335000.0
5905300715;2022;1176000.0;1213000.0
5906019634;2018;927000.0;916000.0
5906019634;2019;996000.0;982000.0
5906019634;2020;0.0;0.0
5906019634;2021;1095000.0;943000.0
5906019634;2022;1020000.0;969000.0
5906020157;2018;271000.0;305000.0
5906020157;2019;251000.0;249000.0
5906020157;2020;92000.0;92000.0
5906035026;2018;2726000.0;2953000.0
5906035026;2019;2828000.0;3374000.0
5906035026;2020;3821000.0;2471000.0
5906035026;2021;3746000.0;3001000.0
5906035026;2022;346000.0;202000.0
5906037288;2018;0.0;0.0
5906037288;2019;0.0;10000.0
5906041380;2018;316000.0;307000.0
5906041380;2019;395000.0;383000.0
5906041380;2020;392000.0;390000.0
5906041380;2021;250000.0;249000.0
5906041380;2022;0.0;0.0
5906042270;2018;0.0;0.0
5906042270;2019;25000.0;25000.0
5906042270;2020;0.0;0.0
5906042270;2021;0.0;0.0
5906042270;2022;0.0;0.0
5906068864;2018;1270000.0;1234000.0
5906068864;2019;1392000.0;1389000.0
5906068864;2020;1380000.0;1364000.0
5906068864;2021;1446000.0;1429000.0
5906068864;2022;1232000.0;1219000.0
5906078527;2018;2.5174E7;2.5028E7
5906078527;2019;4763000.0;4764000.0
5906080773;2018;4980000.0;4480000.0
5906080773;2019;4130000.0;3807000.0
5906080773;2020;5279000.0;4501000.0
5906080773;2021;4894000.0;4485000.0
5906080773;2022;4730000.0;4473000.0
5906094053;2018;0.0;0.0
5906094053;2019;0.0;28000.0
5906094053;2020;0.0;0.0
5906100780;2018;1.0939E7;1.0517E7
5906100780;2019;8563000.0;7935000.0
5906100780;2020;1.0368E7;9228000.0
5906100780;2021;1.0192E7;1.0401E7
5906100780;2022;1.0092E7;9884000.0
5906114285;2018;7387000.0;6949000.0
5906114285;2019;1.1744E7;1.1067E7
5906114341;2018;582000.0;562000.0
5906114341;2019;96000.0;70000.0
5906114341;2020;1214000.0;1001000.0
5906114341;2021;2131000.0;2036000.0
5906114341;2022;39000.0;316000.0
5906121853;2018;1352000.0;441000.0
5906121853;2019;5014000.0;1727000.0
5906121853;2020;2.2869E7;2.0295E7
5906121853;2021;1277000.0;431000.0
5906121853;2022;2089000.0;527000.0
5906126717;2018;4186000.0;3916000.0
5906126844;2018;9.1326E7;8.7125E7
5906126844;2019;1.01058E8;9.6303E7
5906126844;2020;9.7143E7;9.2465E7
5906126844;2021;1.11958E8;1.08971E8
5906126964;2018;3.5437E7;3.5419E7
5906126964;2019;221000.0;601000.0
5906126964;2020;198000.0;185000.0
5906126964;2021;3.9634E7;3.9519E7
5906126964;2022;1.0454E8;1.04533E8
5906127911;2018;5711000.0;8541000.0
5906127911;2019;1.6017E7;3836000.0
5906127911;2020;2145000.0;1739000.0
5906127911;2021;8396000.0;7594000.0
5906127911;2022;6103000.0;5522000.0
5906132140;2018;7000.0;7000.0
5906132140;2019;0.0;0.0
5906132140;2020;0.0;0.0
5906132140;2021;0.0;0.0
5906132140;2022;0.0;0.0
5906134330;2018;0.0;0.0
5906137370;2018;72000.0;114000.0
5906140687;2018;5785000.0;5574000.0
5906140687;2019;2964000.0;2957000.0
5906140687;2020;2903000.0;2740000.0
5906140687;2021;2911000.0;2904000.0
5906140687;2022;3617000.0;3597000.0
5906148157;2018;0.0;0.0
5906152315;2018;138000.0;138000.0
5906152315;2019;423000.0;390000.0
5906152315;2020;390000.0;360000.0
5906154577;2018;0.0;0.0
5906154577;2019;4953000.0;3937000.0
5906154577;2020;1.5705E7;1.2539E7
5906154577;2021;4078000.0;4090000.0
5906154577;2022;2167000.0;2153000.0
5906162384;2020;1258000.0;908000.0
5906162384;2021;4693000.0;3779000.0
5906162384;2022;2524000.0;2082000.0
5906163540;2020;233000.0;225000.0
5906163540;2021;4725000.0;4685000.0
5906167569;2020;128000.0;195000.0
5906167569;2021;1379000.0;1506000.0
5906167569;2022;1799000.0;3295000.0
5906168523;2021;2752000.0;2104000.0
5906168523;2022;2588000.0;1721000.0
5906169894;2021;182000.0;2000.0
5906174460;2022;0.0;12000.0
5906857876;2018;5199000.0;5043000.0
5906857876;2019;7093000.0;5324000.0
5906857876;2020;6588000.0;3514000.0
5906857876;2021;1.0371E7;4936000.0
5906857876;2022;1.3538E7;6278000.0
5906858284;2018;26000.0;24000.0
5906858284;2019;110000.0;49000.0
5906858284;2020;162000.0;42000.0
5906858284;2021;850000.0;785000.0
5906858284;2022;485000.0;342000.0
5906858781;2018;132000.0;490000.0
5906858781;2019;403000.0;507000.0
5906858781;2020;535000.0;506000.0
5906858781;2021;1346000.0;584000.0
5906858781;2022;570000.0;511000.0
5906998362;2018;2551000.0;2316000.0
5906998362;2019;2813000.0;2528000.0
5906998362;2020;2255000.0;2167000.0
5906998362;2021;4999000.0;4735000.0
5906998362;2022;4273000.0;4180000.0
5907022904;2018;3615000.0;4006000.0
5907022904;2019;2567000.0;2814000.0
5907022904;2020;3220000.0;3611000.0
5907022904;2021;5940000.0;5929000.0
5907022904;2022;1.0266E7;1.0384E7
5907033007;2018;2615000.0;2381000.0
5907033007;2019;3545000.0;3218000.0
5907033007;2020;6200000.0;5749000.0
5907033007;2021;2159000.0;2338000.0
5907033007;2022;3625000.0;2868000.0
5907034427;2018;4345000.0;4083000.0
5907042989;2019;4564000.0;2915000.0
5907042989;2020;4816000.0;4724000.0
5907042989;2021;5378000.0;4909000.0
5907042989;2022;5058000.0;4671000.0
5907043132;2019;0.0;0.0
5907043132;2020;0.0;0.0
5907052810;2018;1.0415E7;9647000.0
5907052810;2019;1.5325E7;1.4471E7
5907052810;2020;1.3022E7;1.2189E7
5907052810;2021;1.7742E7;1.71E7
5907052810;2022;1.842E7;1.8071E7
5907054529;2018;0.0;0.0
5907054529;2020;3.3E7;3.2891E7
5908004256;2018;1423000.0;1423000.0
5908004256;2019;1289000.0;1289000.0
5908004256;2020;867000.0;867000.0
5908004256;2021;1038000.0;1038000.0
5908005972;2018;0.0;0.0
5908005972;2019;152000.0;1010000.0
5908005972;2020;822000.0;1616000.0
5908005972;2021;1264000.0;1428000.0
5908005972;2022;1420000.0;1512000.0
5908022270;2018;2975000.0;3160000.0
5908022270;2019;4326000.0;3580000.0
5908022270;2020;4235000.0;3557000.0
5908022270;2021;6564000.0;5258000.0
5908022270;2022;8904000.0;5856000.0
5908024245;2018;0.0;1000.0
5908024446;2018;9.2151603E8;8.2588602E8
5908024446;2019;9.5723398E8;8.8584602E8
5908024446;2020;6.6668698E8;6.2602899E8
5908024446;2021;7.4508198E8;6.5971802E8
5908024446;2022;8.8683398E8;7.0318797E8
5908030834;2018;6982000.0;6982000.0
5908030834;2019;8136000.0;8136000.0
5908030834;2020;8021000.0;8021000.0
5908030834;2021;7011000.0;7011000.0
5908030834;2022;8103000.0;8103000.0
5908042318;2018;209000.0;206000.0
5908042318;2019;0.0;0.0
5908042580;2018;1634000.0;1619000.0
5908043953;2018;1883000.0;1615000.0
5908043953;2019;4059000.0;3491000.0
5908043953;2020;2616000.0;698000.0
5908043953;2021;2522000.0;2448000.0
5908043953;2022;2925000.0;654000.0
5908045750;2018;1.1741E7;1.0362E7
5908045750;2019;1.4938E7;1.3104E7
5908045750;2020;2.2262E7;2.0702E7
5908045750;2021;2.312E7;2.1602E7
5908045750;2022;2.5127E7;2.2997E7
5908047595;2018;2624000.0;2542000.0
5908047595;2019;2208000.0;2095000.0
5908047595;2020;2781000.0;2732000.0
5908047595;2021;3068000.0;3008000.0
5908047595;2022;2674000.0;2583000.0
5908055363;2018;2.18526E8;2.01316E8
5908055363;2019;2.95369984E8;2.75564992E8
5908055363;2020;1.00618298E9;9.0439302E8
5908055363;2021;5.6094202E8;4.69276992E8
5908055363;2022;1.36207104E9;1.22950899E9
5908070192;2018;2695000.0;2667000.0
5908070192;2019;1763000.0;1709000.0
5908070192;2020;0.0;0.0
5908070192;2021;3121000.0;2973000.0
5908070192;2022;2873000.0;2696000.0
5908072680;2018;3932000.0;3276000.0
5908072680;2019;4162000.0;4049000.0
5908072680;2020;3882000.0;3734000.0
5908072680;2021;4140000.0;3913000.0
5908072680;2022;4365000.0;4138000.0
5908078593;2018;852000.0;1168000.0
5908078593;2019;1.397E7;1.3769E7
5908078593;2020;6411000.0;6399000.0
5908079526;2020;0.0;0.0
5908079526;2021;0.0;0.0
5908987214;2018;841000.0;894000.0
5908998135;2018;0.0;0.0
5908998135;2019;0.0;0.0
5908998135;2020;0.0;0.0
5908998135;2021;0.0;0.0
5908998135;2022;0.0;0.0
5911013420;2018;6.7068E7;6.5792E7
5911013420;2019;6.7349E7;6.5977E7
5911013420;2020;6.1536E7;5.9608E7
5911013420;2021;5.9542E7;5.9265E7
5911013420;2022;8.0025E7;7.885E7
5911017390;2018;1122000.0;1096000.0
5911017390;2019;716000.0;710000.0
5911017390;2020;657000.0;650000.0
5911017390;2021;584000.0;578000.0
5911017390;2022;507000.0;493000.0
5911062586;2018;0.0;0.0
5911063300;2018;1.38862E8;1.34032E8
5911063300;2019;2.94959008E8;2.93072992E8
5911063300;2020;4.92153984E8;4.78996E8
5911063300;2021;6.4336E8;6.1530202E8
5911081290;2019;0.0;0.0
5911081290;2020;38000.0;0.0
5911081290;2021;0.0;0.0
5911081290;2022;0.0;0.0
5911996297;2018;2.4051E7;2.6375E7
5911996547;2018;0.0;0.0
5911996547;2019;0.0;43000.0
5911996547;2020;17000.0;68000.0
5911996547;2021;10000.0;62000.0
5911997357;2018;4809000.0;4193000.0
5911997357;2019;8304000.0;5552000.0
5911997357;2020;6199000.0;5436000.0
5911997357;2021;4747000.0;4841000.0
5911997357;2022;3527000.0;3474000.0
5911997526;2018;0.0;106000.0
5913005569;2018;8420000.0;9103000.0
5913005569;2019;7070000.0;6594000.0
5913005569;2020;7070000.0;6594000.0
5913005569;2021;6728000.0;6202000.0
5913005569;2022;8457000.0;8033000.0
5914001077;2018;0.0;170000.0
5914001077;2019;0.0;0.0
5914001077;2020;0.0;295000.0
5914001077;2021;0.0;308000.0
5914001077;2022;0.0;390000.0
5915004666;2018;5.6986E7;5.6961E7
5915004666;2019;3197000.0;5276000.0
5915004666;2020;3288000.0;7441000.0
5915004666;2021;4.2205E7;4.2124E7
5916016696;2018;898000.0;915000.0
5916016696;2019;785000.0;822000.0
5916016696;2020;3402000.0;2950000.0
5916016696;2021;5212000.0;4984000.0
5916016696;2022;8895000.0;8703000.0
5916017548;2019;0.0;0.0
5916017548;2020;0.0;0.0
5916017548;2021;685000.0;679000.0
5916024908;2018;4.6883E7;4.5004E7
5916024908;2019;3.8993E7;3.8576E7
5916024908;2020;4.2823E7;4.0687E7
5916024908;2021;4.4228E7;4.1753E7
5916024908;2022;5.3478E7;4.9691E7
5916034984;2019;6000.0;225000.0
5916034984;2020;220000.0;404000.0
5916034984;2021;607000.0;810000.0
5916034984;2022;1844000.0;3608000.0
5916996607;2018;97000.0;126000.0
5916996607;2019;0.0;0.0
5916996607;2020;0.0;0.0
5916996607;2021;0.0;0.0
5916996607;2022;0.0;0.0
5917001251;2018;2749000.0;2662000.0
5917001251;2019;1595000.0;2352000.0
5917003001;2018;9876000.0;7277000.0
5917003001;2019;1.0398E7;9199000.0
5917003001;2020;7918000.0;7013000.0
5917003001;2021;9096000.0;7574000.0
5917003001;2022;9675000.0;9157000.0
5917003932;2018;5726000.0;5363000.0
5917003932;2019;5060000.0;3077000.0
5917003932;2020;554000.0;122000.0
5917003932;2021;6000.0;5000.0
5917003932;2022;193000.0;186000.0
5917004090;2018;1.6526E7;1.2835E7
5917004090;2019;2.6313E7;2.0307E7
5917004090;2020;5.4878E7;3.5579E7
5917004090;2021;3.4687E7;2.5235E7
5917004090;2022;5.1593E7;4.1192E7
5917004397;2018;4622000.0;4545000.0
5917005506;2019;0.0;0.0
5917006228;2020;0.0;39000.0
5917006228;2021;4551000.0;4084000.0
5917006228;2022;1.6746E7;1.2794E7
5917200200;2018;1401000.0;1502000.0
5917200200;2019;1132000.0;1054000.0
5917200200;2020;855000.0;687000.0
5917200200;2021;948000.0;832000.0
5917200200;2022;193000.0;220000.0
5917230702;2018;219000.0;219000.0
5917230702;2019;265000.0;265000.0
5917230702;2020;368000.0;368000.0
5917230702;2021;403000.0;403000.0
5917230702;2022;3549000.0;3549000.0
5917236013;2019;0.0;0.0
5917591794;2018;0.0;0.0
5917591794;2019;0.0;0.0
5917595340;2018;0.0;0.0
5918001857;2018;0.0;255000.0
5918003685;2018;2940000.0;518000.0
5918003685;2019;0.0;10000.0
5918003685;2020;0.0;0.0
5918003685;2021;0.0;0.0
5918003685;2022;0.0;0.0
5918011365;2018;3.618E7;3.49E7
5918011365;2019;3.8521E7;3.5867E7
5918011365;2020;3.3848E7;3.2672E7
5918011365;2021;4.4053E7;3.7738E7
5918011365;2022;3.6877E7;3.677E7
5918016596;2019;0.0;0.0
5918016596;2020;4954000.0;4569000.0
5918016596;2021;5430000.0;5128000.0
5918016596;2022;7803000.0;7551000.0
5918217398;2019;0.0;0.0
5918218659;2021;86000.0;1377000.0
5918218659;2022;2895000.0;1898000.0
5918218881;2021;145000.0;376000.0
5918218881;2022;722000.0;700000.0
5918219483;2022;0.0;13000.0
5918837169;2018;1.1047E7;1.0203E7
5918837169;2019;1.2163E7;1.1705E7
5918837169;2020;9642000.0;9170000.0
5918837169;2021;1.6178E7;1.4368E7
5918837169;2022;1.2116E7;1.5833E7
5918840443;2018;6639000.0;6419000.0
5918840443;2019;6237000.0;6087000.0
5918840443;2020;5061000.0;5115000.0
5918840443;2021;5525000.0;5383000.0
5918840443;2022;5925000.0;5920000.0
5918999096;2018;0.0;0.0
5918999096;2019;0.0;0.0
5919013260;2018;742000.0;742000.0
5919013260;2019;388000.0;388000.0
5919029968;2019;0.0;4000.0
5919029968;2020;70000.0;52000.0
5919029968;2021;2000.0;2000.0
5919029968;2022;132000.0;22000.0
5919030723;2021;150000.0;140000.0
5919030723;2022;148000.0;139000.0
5920011958;2018;0.0;10000.0
5920011958;2019;150000.0;37000.0
5920016265;2018;9076000.0;6597000.0
5920016265;2019;1000.0;123000.0
5920016265;2020;220000.0;8172000.0
5920016265;2021;238000.0;2153000.0
5920016265;2022;130000.0;131000.0
5920016392;2018;0.0;0.0
5920016392;2019;0.0;0.0
5920018294;2018;9.0198E7;8.8349E7
5920018294;2019;7.8898E7;7.696E7
5920018294;2020;1.04996E8;9.3837E7
5920018294;2021;1.52126E8;1.51967008E8
5920018294;2022;1.71488E8;1.65863008E8
5920018304;2018;5.1913E7;5.2852E7
5920018304;2019;4.4908E7;4.4607E7
5920018304;2020;3.2927E7;3.2459E7
5920018304;2021;3.6723E7;3.4902E7
5920018304;2022;5.0426E7;4.9235E7
5920019072;2018;5.08892992E8;4.79905984E8
5920019072;2019;1.21392E9;1.19368998E9
5920019072;2020;1.39074304E9;1.35615398E9
5920019072;2021;7.9022598E8;7.8888602E8
5920019072;2022;7.8958003E8;6.9708499E8
5920020769;2018;7.4466899E8;5.11681984E8
5920020769;2019;6.3443501E8;5.07427008E8
5920020769;2020;7.8817498E8;6.1856102E8
5920020769;2021;9.2532499E8;7.96496E8
5920020769;2022;1.08546906E9;7.7615699E8
5920031055;2019;0.0;0.0
5920036536;2018;1.24123E8;1.21686E8
5920036536;2019;1.33125E8;1.32833E8
5920036536;2020;1.85600992E8;1.84464992E8
5920036536;2021;3.01777984E8;2.81547008E8
5920036536;2022;3.50513984E8;3.39564992E8
5920040684;2018;8084000.0;8084000.0
5920040684;2019;1.1074E7;1.1074E7
5920040684;2020;1.1098E7;1.1059E7
5920040684;2021;1.6088E7;1.6045E7
5920040684;2022;2.0106E7;2.0008E7
5920042057;2018;1639000.0;1519000.0
5920042057;2019;1555000.0;963000.0
5920042057;2020;1196000.0;1642000.0
5920042057;2021;1788000.0;1453000.0
5920042057;2022;485000.0;535000.0
5920042280;2018;0.0;0.0
5920042280;2019;0.0;0.0
5920043773;2018;1.1447E8;1.13688E8
5920043773;2019;1.48582E8;1.48232992E8
5920043773;2020;1.8294E7;1.8497E7
5920044294;2018;1.5408E7;1.3063E7
5920044294;2019;1.4207E7;1.3374E7
5920044294;2020;9885000.0;9163000.0
5920044294;2021;1.5649E7;1.424E7
5920044294;2022;0.0;0.0
5920046679;2018;2.0137E7;1.9906E7
5920046679;2019;2.9128E7;2.8921E7
5920046679;2020;4.4662E7;4.4317E7
5920046679;2021;3.4069E7;3.3184E7
5920046679;2022;1.3483E7;1.3357E7
5920997956;2018;0.0;0.0
5920997956;2019;0.0;0.0
5920998318;2018;4825000.0;5419000.0
5920998318;2019;3535000.0;4305000.0
5920998318;2020;0.0;0.0
5920998318;2021;0.0;0.0
5920999022;2018;2.2958E7;2.1814E7
5920999022;2019;1.8906E7;1.7959E7
5920999022;2020;1.6731E7;1.6669E7
5920999022;2021;1.1158E7;1.113E7
5920999022;2022;1.1641E7;1.0977E7
5920999030;2018;0.0;0.0
5920999030;2020;0.0;0.0
5920999030;2021;0.0;0.0
5921034690;2018;1526000.0;1133000.0
5921034690;2019;4828000.0;4300000.0
5921034690;2020;5566000.0;4456000.0
5921034690;2021;7346000.0;5700000.0
5921034690;2022;1.938E7;1.7361E7
5921034997;2018;0.0;325000.0
5921034997;2019;1.4604E7;1.4686E7
5921034997;2020;6.9087E7;4.3922E7
5921034997;2021;8.9305E7;7.3723E7
5921034997;2022;9.053E7;8.4535E7
5921035207;2018;0.0;0.0
5921035207;2019;3.3673E7;2.955E7
5921035207;2020;4.7117E7;3.8407E7
5921035207;2021;1.29188E8;7.9916E7
5921998247;2018;0.0;0.0
5921998247;2019;0.0;0.0
5933003440;2018;4.9486E7;4.8573E7
5933003440;2019;1.0055E7;9993000.0
5933003440;2020;146000.0;139000.0
5933003440;2021;2160000.0;1.5079E7
5933003440;2022;148000.0;127000.0
5933008462;2018;0.0;0.0
5933008462;2019;0.0;0.0
5933012170;2019;0.0;0.0
5933012170;2020;373000.0;404000.0
5933012170;2021;289000.0;656000.0
5933012170;2022;6000.0;193000.0
5947016336;2018;1.1822E7;1.0987E7
5947016336;2019;1.2887E7;1.2758E7
5947016336;2020;1.5979E7;1.6927E7
5947016336;2021;2.0316E7;1.7585E7
5947016336;2022;1.7496E7;1.2482E7
5948034419;2018;5075000.0;4164000.0
5948034419;2019;5899000.0;5316000.0
5948034419;2020;5221000.0;5602000.0
5948034419;2021;8257000.0;6475000.0
5948034419;2022;5851000.0;5595000.0
5948043491;2018;338000.0;292000.0
5948043491;2019;152000.0;137000.0
5948043491;2020;0.0;0.0
5948049768;2018;0.0;0.0
5948049768;2019;0.0;0.0
5948049768;2021;0.0;0.0
5948053531;2018;297000.0;380000.0
5948055730;2018;329000.0;330000.0
5948055730;2019;239000.0;252000.0
5948055730;2020;0.0;0.0
5948055730;2021;0.0;0.0
5948055730;2022;0.0;0.0
5948056123;2018;0.0;0.0
5948056123;2019;0.0;3000.0
5948056123;2020;0.0;0.0
5948056123;2021;0.0;5000.0
5948056123;2022;0.0;0.0
5948062582;2021;267000.0;249000.0
5948062582;2022;435000.0;406000.0
5948066844;2022;0.0;0.0
5948995282;2018;0.0;0.0
5948996430;2018;1007000.0;4587000.0
5948996430;2019;1007000.0;4587000.0
5948996430;2020;7122000.0;6461000.0
5948996430;2021;7648000.0;7400000.0
5948996430;2022;1.5172E7;1.4256E7
5957000529;2018;1718000.0;1572000.0
5957015317;2018;852000.0;847000.0
5957015317;2019;290000.0;276000.0
5959002240;2018;0.0;0.0
5959002240;2019;1.0363E7;7871000.0
5959002240;2020;2.9489E7;2.5209E7
5959002240;2021;4.6117E7;3.7606E7
5959002240;2022;5.2192E7;5.146E7
5959005177;2020;383000.0;91000.0
6002006591;2018;5776000.0;5767000.0
6002006591;2019;5664000.0;5726000.0
6002006591;2020;4846000.0;4991000.0
6002006591;2021;5666000.0;5625000.0
6002006591;2022;4414000.0;4440000.0
6002007429;2018;4734000.0;4136000.0
6002007429;2019;1312000.0;1906000.0
6002007429;2020;0.0;3000.0
6002007429;2021;0.0;3000.0
6002007429;2022;0.0;0.0
6002007683;2018;2647000.0;1367000.0
6002007683;2019;6038000.0;2310000.0
6002007683;2020;1980000.0;1363000.0
6002007683;2021;3625000.0;3494000.0
6002007683;2022;6787000.0;6263000.0
6002008133;2018;0.0;7000.0
6002008133;2019;0.0;8000.0
6002008849;2018;7852000.0;7185000.0
6002008849;2019;7897000.0;7590000.0
6002008849;2020;1.0711E7;1.0096E7
6002008849;2021;4169000.0;4484000.0
6002009320;2018;4398000.0;4167000.0
6002009320;2019;4425000.0;4190000.0
6002009320;2020;2769000.0;2696000.0
6002009539;2018;100000.0;230000.0
6002009539;2019;0.0;0.0
6002009539;2020;0.0;0.0
6002009539;2021;0.0;0.0
6002012570;2018;623000.0;434000.0
6002012570;2019;1706000.0;1590000.0
6002012570;2020;5170000.0;4855000.0
6002012570;2021;1308000.0;1300000.0
6002012570;2022;0.0;106000.0
6004000210;2018;829000.0;848000.0
6004000210;2019;866000.0;928000.0
6004000210;2020;682000.0;837000.0
6004000210;2021;812000.0;952000.0
6004000210;2022;761000.0;791000.0
6004003941;2018;1.6579E7;1.0509E7
6004003941;2019;1.4953E7;9931000.0
6004003941;2020;1.2029E7;8474000.0
6004003941;2021;1.1146E7;7920000.0
6004003941;2022;1.0662E7;7443000.0
6006002559;2018;1081000.0;1343000.0
6006002559;2019;1687000.0;1468000.0
6006002559;2020;1115000.0;1063000.0
6006002559;2022;0.0;0.0
6006002566;2018;7715000.0;8264000.0
6006002566;2019;9456000.0;8435000.0
6006002566;2020;7624000.0;8145000.0
6006002566;2021;9562000.0;9795000.0
6006002566;2022;9058000.0;8792000.0
6008002716;2018;1350000.0;1297000.0
6008002716;2019;1600000.0;1513000.0
6008002716;2020;1500000.0;1224000.0
6008002716;2021;1800000.0;1635000.0
